"sample"	"assay"	"mouse_id"	"tissue"	"timepoint"	"project"	"batch"	"treatment"	"genotype"	"sex"	"sample_date"	"dob"	"dod"	"sample_weeks"	"age_at_end"	"age_at_start"	"age_at_sample"	"samtools.flagstat_total"	"samtools.mapped_passed"	"biotype_counts.percent_rRNA"	"dupradar.dupRadar_intercept"	"picard.PERCENT_DUPLICATION"	"qualimap.5_3_bias"	"qualimap.reads_aligned"	"rseqc.proper_pairs_percent"	"salmon.percent_mapped"	"salmon.num_mapped"	"samtools.error_rate"	"samtools.non_primary_alignments"	"samtools.reads_mapped"	"samtools.reads_properly_paired_percent"	"samtools.reads_MQ0_percent"	"samtools.raw_total_sequences"	"star.uniquely_mapped_percent"	"star.uniquely_mapped"	"fastqc_raw.percent_duplicates"	"fastqc_raw.percent_gc"	"fastqc_raw.percent_fails"	"fastqc_raw.total_sequences"	"fastqc_trimmed.percent_duplicates"	"fastqc_trimmed.percent_gc"	"fastqc_trimmed.avg_sequence_length"	"fastqc_trimmed.percent_fails"	"fastqc_trimmed.total_sequences"	"myeloid"	"CML_space"	"myeloid_class"	"state_class"	"time_class"	"Group"	"HSA_ABL1_gene"	"HSA_BCR_ABL1_gene"	"HSA_BCR_gene"	"HSA_MYH11_gene"	"state_chr"	"myeloid_chr"	"old.state_class"	"rx_class"	"group_name"	"state_rx"	"old.CML_space"	"old.state_chr"	"old.state_rx"
"COHP_46963"	"mRNA"	"488"	"PBMC"	"16"	"CML.mRNA.2022"	"2022_A"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-16	2020-09-18	NA	16	27.6	9.6	25.6	115128310	115128310	0.138948524845353	0.0775875104182082	0.364351	1.07	40305106	42.755914683365	58.8094943839618	24958523	0.002583332	34447671	80680639	99.9127089214056	2.01100043344972	80680639	76.27	32370647	54.4766886312477	51.5	9.09090909090909	42581602	54.1874754719621	51.5	98.8667964824846	13.6363636363636	42439615	NA	143.003823797726	NA	1	NA	"C"	0.073973	0	0.064216	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	143.003823797726	"Ctrl"	"Ctrl"
"COHP_46964"	"mRNA"	"488"	"PBMC"	"17"	"CML.mRNA.2022"	"2022_A"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-23	2020-09-18	NA	17	27.6	9.6	26.6	226510852	226510852	0.245640673968854	0.0807164795067225	0.651831	1.05	48689907	14.0887121823196	81.8958729694287	42386684	0.002080786	129094528	97416324	99.9625216816845	9.69136343104057	97416324	50.96	26374945	78.0427954074773	53.5	18.1818181818182	51848088	77.7893521976538	53.5	98.796755464079	27.2727272727273	51756801	NA	129.441382174736	NA	1	NA	"C"	0.024005	0	0.003567	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	129.441382174737	"Ctrl"	"Ctrl"
"COHP_46965"	"mRNA"	"488"	"PBMC"	"18"	"CML.mRNA.2022"	"2022_A"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-30	2020-09-18	NA	18	27.6	9.6	27.6	192732547	192732547	0.189025463848491	0.0923824278318619	0.592149	1.07	46670477	18.6580567526044	79.4987395634271	39523048	0.002379485	99283846	93448701	99.8846993068422	7.6091384084622	93448701	57.44	28554947	74.2480198591419	53.5	13.6363636363636	49932456	74.0446537683104	53.5	98.8156754073805	18.1818181818182	49715314	NA	97.8848725496685	NA	NA	NA	"C"	0.032424	0.276631	0.031815	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	97.8848725496687	"Ctrl"	"Ctrl"
"COHP_44959"	"mRNA"	"489"	"PBMC"	"0"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2020-11-24	2020-09-18	NA	0	27.6	9.6	9.6	106677156	106677156	0.161466853079695	0.0727221370224862	0.279522	1.11	43762971	57.0599013719488	50.5319152605096	24175916	0.003476338	19052311	87624845	99.8871290442796	0.845801210832384	87624845	81.59	39036695	48.6137267953855	51	4.54545454545455	48316332	48.1504984798979	51.5	98.5836323138257	4.54545454545455	47842865	NA	150.541495777045	NA	1	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	150.541495777046	"Ctrl"	"Ctrl"
"COHP_44960"	"mRNA"	"489"	"PBMC"	"1"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-01	2020-09-18	NA	1	27.6	9.6	10.6	198074559	198074559	0.152545561647761	0.0588578907222389	0.694148	1.05	37188603	10.6074076883342	84.694352184379	35806681	0.002698267	123636704	74437855	99.9185239821862	12.6054371126089	74437855	41.94	17731111	80.8561629694077	54	31.8181818181818	42473987	80.6043798724153	54	98.5360332182123	36.3636363636364	42277531	NA	111.582472350017	NA	NA	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	111.582472350016	"Ctrl"	"Ctrl"
"COHP_44961"	"mRNA"	"489"	"PBMC"	"2"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-08	2020-09-18	NA	2	27.6	9.6	11.6	145783831	145783831	0.210436230375218	0.064662201466175	0.528302	1.08	33741855	20.6444101472405	69.8236462693378	27661932	0.003532361	78108506	67675325	99.7168613523467	8.51252358226577	67675325	54.92	21758469	65.3731324359233	54	22.7272727272727	40189091	65.2590122441663	54	98.2686635339596	27.2727272727273	39616854	NA	153.878150032507	NA	1	NA	"C"	0.003655	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	153.878150032507	"Ctrl"	"Ctrl"
"COHP_44962"	"mRNA"	"489"	"PBMC"	"3"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-15	2020-09-18	NA	3	27.6	9.6	12.6	107195656	107195656	0.240495750925615	0.0616719287195939	0.364896	1.07	36525245	41.4832425672175	54.2705390547342	23223912	0.003763961	34062174	73133482	99.8865198295905	2.64017512525932	73133482	68.41	29276682	55.0376476357335	53	9.09090909090909	43076392	54.7630329070891	53	98.7017339320657	13.6363636363636	42792853	NA	165.94429328318	NA	1	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	165.94429328318	"Ctrl"	"Ctrl"
"COHP_44963"	"mRNA"	"489"	"PBMC"	"4"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-22	2020-09-18	NA	4	27.6	9.6	13.6	90699235	90699235	0.330896670127826	0.0535452218410266	0.360404	1.06	32307633	43.6440483759317	52.5095518074129	18983009	0.004036243	26033291	64665944	99.92163108297	1.99871511966175	64665944	72.64	26259669	53.0624347140561	53.5	9.09090909090909	36355089	52.5298493450214	53.5	98.289625848529	13.6363636363636	36151535	NA	179.532865856147	NA	1	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	179.532865856147	"Ctrl"	"Ctrl"
"COHP_44964"	"mRNA"	"489"	"PBMC"	"5"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2020-12-29	2020-09-18	NA	5	27.6	9.6	14.6	146262018	146262018	0.270238805371263	0.0505158424211423	0.462089	1.08	36832502	25.829460386633	64.9447635523213	26987966	0.003125546	72500145	73761873	99.8686733456456	7.23876819125783	73761873	60.09	24969812	60.4030273768159	53	13.6363636363636	41811461	60.1816673632888	53	98.5946263939962	18.1818181818182	41555261	NA	164.778434399796	NA	1	NA	"C"	0.007266	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	164.778434399796	"Ctrl"	"Ctrl"
"COHP_44965"	"mRNA"	"489"	"PBMC"	"6"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-05	2020-09-18	NA	6	27.6	9.6	15.6	148568277	148568277	0.151278312774807	0.0678076744766495	0.563925	1.06	33472677	18.5501444564777	72.2661571524636	27867058	0.003268573	81439887	67128390	99.7273344407634	8.87750175447378	67128390	51.47	19846085	67.3221051582962	54	22.7272727272727	39066052	67.3994520921652	54	98.6976643326841	22.7272727272727	38561699	NA	145.348289369621	NA	1	NA	"C"	0	0	0.002617	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	145.348289369621	"Ctrl"	"Ctrl"
"COHP_44966"	"mRNA"	"489"	"PBMC"	"7"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-12	2020-09-18	NA	7	27.6	9.6	16.6	241010161	241010161	0.136337654973985	0.108499178499864	0.655178	1.08	51501936	13.8612695254786	79.5211819084853	44839317	0.002873308	137935145	103075016	99.9309784244904	9.81420948797136	103075016	50.18	28296894	76.7684883611577	54.5	27.2727272727273	56598143	76.5483778424102	55	98.703528494067	36.3636363636364	56386633	NA	102.221459243631	NA	NA	NA	"C"	0	0	0.001589	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	102.221459243631	"Ctrl"	"Ctrl"
"COHP_44967"	"mRNA"	"489"	"PBMC"	"8"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-19	2020-09-18	NA	8	27.6	9.6	17.6	222786399	222786399	0.219480432266762	0.0742452488449538	0.653592	1.1	46792897	13.6594370826022	76.3530816494885	39992592	0.002968238	129124241	93662158	99.9184686733355	10.4481619994278	93662158	47.43	24845178	76.249397414275	55.5	22.7272727272727	52653709	75.7504153250496	56	97.5467815978127	27.2727272727273	52378491	NA	128.336099684533	NA	1	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	128.336099684533	"Ctrl"	"Ctrl"
"COHP_44968"	"mRNA"	"489"	"PBMC"	"9"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-26	2020-09-18	NA	9	27.6	9.6	18.6	168183860	168183860	0.188879202560683	0.0749372824629145	0.612344	1.15	39165778	16.988318617494	75.2023942434073	32830643	0.003114612	89773389	78410471	99.89935655405	8.00304719506149	78410471	51.94	22675424	73.5477121019854	55	18.1818181818182	43920306	73.3338395545769	55.5	98.7208825376726	18.1818181818182	43656380	NA	122.922560790056	NA	1	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	122.922560790056	"Ctrl"	"Ctrl"
"COHP_44969"	"mRNA"	"489"	"PBMC"	"10"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-02	2020-09-18	NA	10	27.6	9.6	19.6	159212408	159212408	0.139238819042801	0.0574523321853776	0.526229	1.08	36656325	20.6388298580347	72.4817906827617	30551464	0.003208155	85771318	73441090	99.825111528165	8.60602286812464	73441090	55.25	23286299	66.3352299125311	53	22.7272727272727	42480601	66.2096355691376	53.5	98.6120799837022	18.1818181818182	42150537	NA	157.403120936034	NA	1	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	157.403120936034	"Ctrl"	"Ctrl"
"COHP_44970"	"mRNA"	"489"	"PBMC"	"11"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-09	2020-09-18	NA	11	27.6	9.6	20.6	137042542	137042542	0.257304064184856	0.0599812516897755	0.464482	1.09	38918650	29.0035089979577	65.4550873906767	28420650	0.003454903	59111297	77931245	99.8794514318358	5.23801589465175	77931245	63.04	27370832	61.5415746150008	53.5	9.09090909090909	43676711	61.3840259817342	54	98.8213781421581	13.6363636363636	43420078	NA	140.996129764606	NA	1	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	140.996129764606	"Ctrl"	"Ctrl"
"COHP_44971"	"mRNA"	"489"	"PBMC"	"12"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-16	2020-09-18	NA	12	27.6	9.6	21.6	157329662	157329662	0.287236202865059	0.0629170660512633	0.551448	1.13	40547519	21.8677225658821	71.2265841370441	32088386	0.003383489	76166042	81163620	99.9155015510644	6.33257856167578	81163620	56.9	25634153	69.525135636794	55	18.1818181818182	45246619	69.2255325174515	55	98.6145215380469	22.7272727272727	45051137	NA	129.84763283518	NA	1	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	129.84763283518	"Ctrl"	"Ctrl"
"COHP_44972"	"mRNA"	"489"	"PBMC"	"13"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-23	2020-09-18	NA	13	27.6	9.6	22.6	122872525	122872525	0.863701075253432	0.0515818387224124	0.482999	1.04	33538700	26.7467963240765	66.2112842470731	25442942	0.003772764	55669857	67202668	99.8135966863696	5.47036614677263	67202668	59.5	22864063	62.9650817663208	54	9.09090909090909	38881946	62.6618710963208	54	98.3498077661592	9.09090909090909	38426897	NA	147.047510376374	NA	1	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	147.047510376375	"Ctrl"	"Ctrl"
"COHP_44973"	"mRNA"	"489"	"PBMC"	"14"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-02	2020-09-18	NA	14	27.6	9.6	23.6	123378399	123378399	0.787316431141681	0.0829173492609146	0.505526	1.05	34416422	26.1298138582589	69.3579886637278	26830178	0.003533015	54440934	68937465	99.8482378195949	5.28346668970204	68937465	61.01	23600110	65.5713707529656	54	13.6363636363636	39134150	65.4624602141814	54	98.6940539116095	13.6363636363636	38683616	NA	106.904227588069	NA	NA	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	106.904227588069	"Ctrl"	"Ctrl"
"COHP_44974"	"mRNA"	"489"	"PBMC"	"15"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-09	2020-09-18	NA	15	27.6	9.6	24.6	141635899	141635899	0.539262082896619	0.173187013727577	0.580297	1.08	42904562	24.0780241738007	63.2482262417855	30652917	0.003806148	55746019	85889880	99.9059772816076	3.15812759314601	85889880	61.98	30036171	69.6217579890421	56	18.1818181818182	49116978	69.4241591308975	56	98.3064239288374	18.1818181818182	48464469	NA	81.244040828419	NA	NA	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	81.2440408284192	"Ctrl"	"Ctrl"
"COHP_44975"	"mRNA"	"489"	"PBMC"	"16"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-16	2020-09-18	NA	16	27.6	9.6	25.6	100816652	100816652	0.761062661498708	0.0755926374830764	0.47802	1.11	31409339	30.7948214745318	66.7688113570833	23018298	0.003586196	37962024	62854628	99.9428045298431	2.7916416910462	62854628	65.07	22432611	63.9335855803872	55	13.6363636363636	34623951	63.3656887654122	55	98.205853052619	13.6363636363636	34474626	NA	103.265637290705	NA	NA	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	103.265637290705	"Ctrl"	"Ctrl"
"COHP_44976"	"mRNA"	"489"	"PBMC"	"17"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-23	2020-09-18	NA	17	27.6	9.6	26.6	153508544	153508544	1.24665002952066	0.0563859528267345	0.568241	1.15	36822476	19.4825807220216	72.8709525187087	30068994	0.00342806	79801339	73707205	99.9155401429209	7.90167935414184	73707205	54.4	22446969	70.3598529380256	55	18.1818181818182	41522453	69.9370028310038	55	98.3430941266107	22.7272727272727	41263347	NA	124.676678422219	NA	1	NA	"C"	0	0	0	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	124.676678422219	"Ctrl"	"Ctrl"
"COHP_44977"	"mRNA"	"489"	"PBMC"	"18"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-30	2020-09-18	NA	18	27.6	9.6	27.6	226944674	226944674	1.01734370155259	0.0971487220552528	0.627399	1.11	51042509	15.7692874519717	76.1663218577685	43970484	0.003321533	124711303	102233371	99.8548878917433	8.85569937823922	102233371	51.68	29834981	74.6185675817395	55	22.7272727272727	58162755	74.4625555043133	55	98.5282457885268	22.7272727272727	57729562	NA	84.2426476585217	NA	NA	NA	"C"	0.014245	0	0.009981	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	84.2426476585214	"Ctrl"	"Ctrl"
"COHP_44978"	"mRNA"	"490"	"PBMC"	"0"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2020-12-15	2020-10-02	NA	0	28.6	10.6	10.6	99974986	99974986	0.901505738253857	0.0477156961763807	0.296935	1.08	37359209	50.4826937410124	52.9419810770839	22669553	0.003969046	25130083	74844903	99.8310038560675	2.0380639680968	74844903	74.27	31804247	49.5340852831484	52	4.54545454545455	43253558	49.2266414501835	52	98.6287388705214	9.09090909090909	42819616	NA	146.318970719279	NA	1	NA	"C"	0.140093	0	0.066068	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	146.31897071928	"Ctrl"	"Ctrl"
"COHP_44979"	"mRNA"	"490"	"PBMC"	"1"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2020-12-22	2020-10-02	NA	1	28.6	10.6	11.6	115613938	115613938	0.65138402653084	0.0578644109070072	0.366298	1.05	35474977	37.2536570806887	56.4832125030947	23783937	0.00368538	44418427	71195511	99.6550948275377	4.5406992022292	71195511	66.57	28032068	52.4361146478662	52	9.09090909090909	42669049	52.3104060723706	52	98.4197626696606	9.09090909090909	42107975	NA	172.805027309945	NA	1	NA	"C"	0.07396	0	0.064236	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	172.805027309945	"Ctrl"	"Ctrl"
"COHP_44980"	"mRNA"	"490"	"PBMC"	"2"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2020-12-29	2020-10-02	NA	2	28.6	10.6	12.6	108066547	108066547	0.860451244873326	0.0574409228533848	0.320342	1.03	36551762	44.0967082995629	49.7775503983807	21667091	0.003896328	34732152	73334395	99.6851804668191	3.32569048943541	73334395	69.79	30379358	48.9640001725926	51.5	9.09090909090909	44101878	48.4817592510443	51.5	97.8624963147146	9.09090909090909	43527837	NA	170.369499778693	NA	1	NA	"C"	0.100072	0	0.081233	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	170.369499778693	"Ctrl"	"Ctrl"
"COHP_44981"	"mRNA"	"490"	"PBMC"	"3"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-05	2020-10-02	NA	3	28.6	10.6	13.6	142914338	142914338	0.693235558069871	0.0793119011832522	0.589829	1.04	31122361	16.7302667700144	73.6790757942094	27657622	0.003390871	80375311	62539027	99.5294058540437	9.74815134236099	62539027	48.46	18189212	69.0383160702224	54.5	31.8181818181818	38563038	69.2805170563899	54.5	98.2018313994687	31.8181818181818	37537960	NA	119.581233600661	NA	1	NA	"C"	0.030531	0	0.012479	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	119.581233600661	"Ctrl"	"Ctrl"
"COHP_44982"	"mRNA"	"490"	"PBMC"	"4"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-12	2020-10-02	NA	4	28.6	10.6	14.6	119464619	119464619	0.339333992032777	0.0578090423111658	0.381522	1.03	33422223	33.1181887417228	63.3236654788121	24628351	0.003096915	52403645	67060974	99.6771177227459	5.45976263333127	67060974	64.59	25119675	54.7496946008905	51	22.7272727272727	39399257	54.6512258683093	51	98.513202248426	22.7272727272727	38892807	NA	42.9534813222417	NA	NA	NA	"C"	0.041308	0	0.026261	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	42.9534813222418	"Ctrl"	"Ctrl"
"COHP_44983"	"mRNA"	"490"	"PBMC"	"5"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-19	2020-10-02	NA	5	28.6	10.6	15.6	109107344	109107344	0.453881130016271	0.0609104637500324	0.361461	1.09	33916695	37.9407732627054	59.5225442992939	23238012	0.003668717	41100189	68007155	99.744490120194	4.33191331118027	68007155	68.8	26858910	52.9121714556639	51.5	22.7272727272727	39491069	52.5211244579511	51.5	98.1163780660639	22.7272727272727	39040690	NA	140.649166974563	NA	1	NA	"C"	0.146167	0	0.053605	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	140.649166974563	"Ctrl"	"Ctrl"
"COHP_44984"	"mRNA"	"490"	"PBMC"	"6"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-26	2020-10-02	NA	6	28.6	10.6	16.6	111172662	111172662	0.478051724125606	0.0463331733510281	0.377437	1.08	33193903	35.3769436590445	64.2497627646072	24875465	0.003485485	44650370	66522292	99.7978331834989	4.63571369429063	66522292	65.29	25278614	56.2544428015116	52.5	18.1818181818182	39055914	55.8339027475401	52.5	98.1321199674973	13.6363636363636	38716820	NA	75.223671034972	NA	NA	NA	"C"	0.165187	0	0.088688	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	75.2236710349723	"Ctrl"	"Ctrl"
"COHP_44985"	"mRNA"	"490"	"PBMC"	"7"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-02	2020-10-02	NA	7	28.6	10.6	17.6	128892340	128892340	0.624823798560466	0.0823311019120533	0.388195	1.09	41929443	38.0941334450131	56.8373228647795	28051872	0.003883391	44817251	84075089	99.7428453510171	3.73996987383504	84075089	68.29	33705230	55.9260704109402	53	13.6363636363636	49868708	55.5179201001231	53	98.0732763514892	9.09090909090909	49354668	NA	99.3729038331366	NA	NA	NA	"C"	0.041977	0	0.078961	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	99.3729038331371	"Ctrl"	"Ctrl"
"COHP_44986"	"mRNA"	"490"	"PBMC"	"8"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-09	2020-10-02	NA	8	28.6	10.6	18.6	119070211	119070211	0.449052239450636	0.0491757444590561	0.393073	1.08	34453634	33.4956927220025	60.3097291557033	24531112	0.00366154	49987583	69082628	99.7461590488422	5.41115778050598	69082628	63.84	25966211	55.9828015117786	53	13.6363636363636	41121877	55.6576555803602	53	98.1804621315462	9.09090909090909	40675215	NA	156.717575186724	NA	1	NA	"C"	0.121486	0	0.084074	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	156.717575186724	"Ctrl"	"Ctrl"
"COHP_44987"	"mRNA"	"490"	"PBMC"	"9"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-16	2020-10-02	NA	9	28.6	10.6	19.6	116246084	116246084	0.76987014661656	0.0550078360695543	0.423734	1.08	33045630	31.1482475401064	61.7666052438304	24285497	0.003832012	49941116	66304968	99.6776893097965	5.31710082417957	66304968	62.17	24444801	58.7537890565433	53.5	13.6363636363636	39863022	58.4506074189304	53.5	97.9957041995371	9.09090909090909	39318167	NA	137.281267194322	NA	1	NA	"C"	0.106232	0.198313	0.072564	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	137.281267194322	"Ctrl"	"Ctrl"
"COHP_44988"	"mRNA"	"490"	"PBMC"	"10"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-23	2020-10-02	NA	10	28.6	10.6	20.6	127789545	127789545	0.712474678427904	0.0689270004177569	0.409142	1.09	36917119	32.5797873370627	62.4188546909397	26736564	0.002974842	53764525	74025020	99.7422736258632	5.56385395100197	74025020	65.5	28054350	58.4779337611714	52.5	18.1818181818182	43426329	58.3013427777113	52.5	98.3501418670609	18.1818181818182	42834115	NA	161.762978995673	NA	1	NA	"C"	0.145386	0	0.080388	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	161.762978995673	"Ctrl"	"Ctrl"
"COHP_44989"	"mRNA"	"490"	"PBMC"	"11"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-02	2020-10-02	NA	11	28.6	10.6	21.6	148701427	148701427	0.610464517238464	0.0758762853796337	0.411218	1.02	44664624	33.8080790576408	61.4912993669397	31497545	0.002889989	59207320	89494107	99.8157878708148	4.72325289529958	89494107	67.25	34445313	59.3621368554382	51	13.6363636363636	51707878	59.1549532499337	51	98.5709092208939	13.6363636363636	51222767	NA	129.089557548904	NA	1	NA	"C"	0.090131	0	0.073656	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	129.089557548903	"Ctrl"	"Ctrl"
"COHP_44990"	"mRNA"	"490"	"PBMC"	"12"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-09	2020-10-02	NA	12	28.6	10.6	22.6	139501135	139501135	0.626064103072504	0.0674607069910186	0.385207	0.98	41076968	34.5514264095414	60.9590256949282	29546385	0.003076888	57110096	82391039	99.7122223449567	5.24261746474638	82391039	66.17	32071854	57.1605447164407	51	18.1818181818182	49141485	56.9108154546056	51	98.2445163278148	18.1818181818182	48469254	NA	125.473490409751	NA	1	NA	"C"	0.082782	0	0.070362	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	125.473490409751	"Ctrl"	"Ctrl"
"COHP_44991"	"mRNA"	"490"	"PBMC"	"13"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-16	2020-10-02	NA	13	28.6	10.6	23.6	152775917	152775917	0.200229130287417	0.0785644565586869	0.34399	1.01	49045063	40.3911200218815	60.6411312030853	34731234	0.002774233	54336401	98439516	99.6450713959219	4.17310970931633	98439516	70.77	40534501	54.652572241621	49	22.7272727272727	58350825	54.3070171025635	48.5	98.025770552379	22.7272727272727	57273394	NA	50.4772881965541	NA	NA	NA	"C"	0.111868	0.714577	0.016003	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	50.4772881965547	"Ctrl"	"Ctrl"
"COHP_44992"	"mRNA"	"490"	"PBMC"	"14"	"CML.mRNA.2021"	"2021_E"	"TET_ON_C"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-23	2020-10-02	NA	14	28.6	10.6	24.6	116666872	116666872	0.695593845127015	0.0669557064182314	0.346621	1.05	40273033	43.1304423761357	62.275504561415	28119522	0.002779968	36053936	80612936	99.9170480529328	2.95634809777924	80612936	73.07	32993530	56.5241222318741	51	9.09090909090909	45453135	55.9501910426629	51	98.2189953350824	13.6363636363636	45153423	NA	12.4876867895967	NA	NA	NA	"C"	0.107641	0	0.065049	0	"Ctrl"	"NA"	NA	NA	"Control"	"Ctrl"	12.4876867895972	"Ctrl"	"Ctrl"
